institution_code,institution_name
33945,Sala Cuna Y Jardin Infantil Rayito De Sol
33946,Sala Cuna Y Jardin Infantil Lucerito
33947,Fruto De La Esperanza
33948,Niño Alberto
33949,Piamartino
33950,Pasitos Seguros
33951,Estrellita De Esperanza
33952,Los Chiquitines
33953,De La Cuna Al Mundo
33954,Sueños De Niños
33955,Jardin Del Este
33956,Manitos De Amor
33957,Nuevo Horizonte
33959,Sala Cuna Y Jardin Infantil Don Sebastian
33962,Autonomitos
33963,Sala Cuna Y Jardin Infantil Los Conquistadores Del Porvenir
33964,Sala Cuna Y Jardin Infantil Bicentenario
33965,Principito
33966,San Alberto De Chacarillas
33967,Sala Cuna Y Jardin Infantil Personitas
33968,Sala Cuna Y Jardin Infantil Caracolitos
33994,Acuarela
33995,Sala Cuna Y Jardin Infantil Mis Primeros Pasos
33996,Infancia Feliz Esperanza Del F
33997,Los Retoños De Casas Viejas
33999,Bosque De Niños
34000,Gotitas De Amor
34001,Mariposas
34002,Piececitos De Angel
34003,Creando Educacion Para El Futu
34004,San Diego
34005,Sueño De Niños
34006,Quebrada De Agua
34007,Lucerito
34008,Sala Cuna Y Jardin Infantil Mis Primeros Pasos
34010,Los Duendecitos
34011,Sala Cuna Y Jardin Infantil Los Pequeños Del Alto
34013,Campanita Pmi
34014,Los Pumitas
25555,Escuela Part. De Lenguaje Apore
25556,Colegio Sochides
25557,Esc Basica Part Emilia Gonzalez Espinoza
25558,Colegio Particular Altazor
25560,Escuela Especial  Particular Melillan
25561,Escuela Divino Maestro
34018,Lucerito De Esperanza
34019,Los Grillitos
34020,Antonio Varas
34021,Santa Sofia
34023,Carita De Angel
34024,Quilhuine
34025,Molco
34027,Escuela Quiñipato
34028,Lagunilla
34029,Pequita De Lagunillas
34030,Santa Rosa
34032,Batuco
34033,La Casita En El Bosque
34034,Sala Cuna Sol De Esperanza
34035,Sala Cuna Y Jardin Infantil Marcela
34036,Globito
34037,Aromitos
34039,Los Patroncitos
34040,Rayito De Luz
34041,Esperanza
34042,Angelitos
34044,Risitas De Angeles
34045,Campanita
34046,San Sebastian
34047,Minimundo
34048,Sala Cuna Y Jardin Infantil Burbujitas De Colores
34049,Capullito
34050,Gotitas De Amor
34051,Sala Cuna Y Jardin Infantil Dejando Huellas
34052,Sala Cuna Y Jardin Infantil Grillitos
34053,Sala Cuna Y Jardin Colorin Colorado
34061,Capullito De Esperanza
34062,Castillo De Sueños
34063,Los Corazoncitos
34064,Sala Cuna Y Jardin Infantil Dientecitos De Leche
34083,Trencito De Mis Tesoros
34084,Buena Fe
25610,Escuela Esp. Trem Tremo
25611,Escuela Basica N°1889 Barrie Montessori Nº 2
25612,Esc. De Parv. Y Esp. Amanecer De Padre Hurta
25613,Colegio Pedro Apostol
25614,Esc. Esp. San Andres De Lo Barnechea
25615,Colegio Polivalente Saint Peter College
25616,Escuela Especial La Granja
25618,Esc. Esp. Millaray De Puente Alto
25621,Escuela Especial Educcere
25622,Escuela Especial Part. Abra Palabra
25625,Colegio Part. Swedenborg College
25905,Escuela De Parvulos Trencito Feliz
25627,Escuela Parvulos Inst. Sweet N1
25629,Escuela Especial El Alba De La Cisterna
25631,Escuela Especial Paso A Paso
25632,Escuela Parvulos Part. Gentecita
25633,Colegio Adultos  Alfred Nobel
34087,Copito De Nieve
34089,Pepitas
34090,Los Peques
34093,Paso A Pasito
34094,Sala Cuna Pequeños Corazones
34095,Sala Cuna Y Jardin Infantil Pequeños Pasitos
34096,Sala Cuna Y Jardin Infantil Semillitas Del Futuro
34099,Sala Cuna Racimito De Ninos
34102,Sala Cuna Y Jardin Infantil Semillitas De Amor
34104,Jardin Infantil Valle De Niños
34106,Pelusita
34108,Alborada
34109,Luchito
34111,Espiguita
34112,Sala Cuna La Hormiguita Cantora
34113,Abejitas I
34114,Cuncunita
34115,Sala Cuna Y Jardin Infantil Gotitas De Amor
34116,El Guindo
34117,Sala Cuna Y Jardin Infantil Las Liras
34118,Sala Cuna Y Jardin Infantil Abejitas Ii
34119,Villa Huemul
34120,Sala Cuna Y Jardin Infantil Pasitos De Ternura
34121,Siete Colores
34122,Cenicienta
35546,Millantun
35548,Pupeñi
35549,Antu- Liwen
35551,Luz Del Manaña
35552,Aguas Claras
35553,Caviahue
35554,Los Pintanitos I
35555,Tierra De Ninos
35556,Monseñor Santiago Tapia
35557,El Roble
35558,Mundo Activo
35559,Peumayen
35562,Los Pintanitos Ii
35563,Sala Cuna Y Jardin Infantil Atipiri
35565,Millaray
25718,Colegio Part. Los Angeles Santiago De San Mig
25719,Esc. De Parvulos Los Ositos De Pudahuel
25722,Colegio Part. Patrona Senora De Lourdes
25723,Colegio Part. Altamira-Adultos
25724,Colegio Particular Antilhue
25727,Liceo Part. Salesiano Manuel Arriaran Barros
26063,Colegio De Ad. Instituto Humboldt
25733,Escuela Part. Santa Teresa De Quilicura
25735,Centro Educacional De Adultos San Alfonso
25736,Centro Educ. De Adultos Isabel La Catolica
25737,Colegio Part. Acropolis
25738,Escuela Basica Particular San Jose De Melipilla
34144,Sala Cuna Y Jardin Infantil Estrellitas Magicas
34145,Manitos A La Obra
34146,Vega Ancoa
34147,Los Batros
34148,Sala Cuna Y Jardin Infantil Los Maitenes
34150,Sala Cuna Y Jardin Infantil Gotitas De Amor
34151,Mis Primeros Pasos
34152,Sala Cuna Capullitos De Amor
34153,Sonrisitas De Angel
34156,Cuncunitas
34157,Los Pequenos Artesanos
34158,Licanrayen
34159,Sala Cuna Y Jardin Infantil Sol Y Estrellitas
34160,Rincon De Los Niños
34161,Mundo De Niños
34162,Gotas De Cristal
34163,Mis Primeros Pasos
34164,Pequeños Sueños
34165,Semilla De Vida
34166,Burbujitas De Colores
34167,Sueños Magicos
34168,Mi Mundo Comienza Aqui
34170,Los Niños Primero
34171,Esperanza Plan
34173,La Sexta
34174,Rayito De Sol
34175,De Tu Mano Aprendo
34176,Creciendo Feliz
34177,Villa Longavi
34178,Polcura
34180,Los Enanitos
34181,Angelitos
34182,Pasitos
34183,Rayito De Sol
34184,Los Cariñositos
34185,Las Abejitas
34187,Mi Nidito
34188,Mis Primeros Pasitos
34189,Carrusel De Frutos Frescos
34190,Mantul
34192,Santa Adriana
34194,Romeral
34195,Gabriela Mistral
34196,Mis Huellas
34198,Trocitos De Ternura
25773,Escuela Esp. Part. Sagrada Familia De San Ber
25774,Escuela Esp. Part. Arrayan
25775,Colegio Particular De Adultos Santa Maria Del Trabajo
25776,Esc. Part. Parv. Heidi Garden School
25782,Esc. Esp. Part. Araucarias De Penalolen
34199,Pequeños Pasitos
34200,Sueños De Angeles
34201,Melositos
34202,Exploradores
34203,Mi Mundo De Colores
34204,Ayelen
34206,Pelusita
34208,Gotitas De Amor
34209,Putagan
34210,Racimitos De Amor
34211,Sala Cuna Y Jardin Infantil Arcoiris
34212,Sala Cuna Y Jardin Infantil Sueños Mios
34213,Sala Cuna Y Jardin Infantil Rayito De Luz
34214,Sala Cuna Y Jardin Infantil Sergio Muñoz Espinoza
34239,Frente Al Mar
34240,Yobilito
34241,Piececito De Niño
34242,Andalue
34243,Pasitos De Angel
34244,Buen Retiro
34245,Mi Primer Paso
34246,Rinconcito De Luz
34247,Mi Pequeño Castillo
34248,Cantarrana
34674,Los Guindos
34249,Rayito Isleño De Amor
34250,Aprendiendo Junto A Ti
34678,Ateuco
34251,Rayito De Esperanza
34252,Rincon De Mis Sueños
34254,Ayelen
34255,El Trencito De Mis Sueños
34256,Gotita De Fe
34257,Libertad
34259,La Leonera
34260,La Esperanza
34273,Construyendo Futuro
34274,Talcamavida-Rayencura
34276,Los Poetas
25885,Colegio Intercultural Trememn
25886,Escuela Especial Ricalhue
25887,Escuela Especial Part. Arco Iris
25890,Escuela Especial De Lenguje Mis Amiguitos
25894,Colegio Manantial De San Miguel
25781,Colegio Poliv.  Arzobispo Crescente Errazuriz
25900,Esc. Esp. Vocare
25901,Esc. Evang. Pentecostal Dr. Willis C. Hoover
25902,Esc. De Parv. Y Esp. Rahue
25903,Escuela Esp. Mi Espacio
25904,Escuela Esp. Part. Valle Del Sol
25906,Escuela Esp. Particular Oscar Castro
25907,Escuela Esp. Part. San Jose De San Bernardo
25909,Escuela Especial Arcoiris
34278,Las Abejitas
34279,Rinconcito
34280,Pelusita
34281,Caleta El Blanco
34282,Luna Sol
34283,Cielo Azul
34285,Mar Y Cielo
34286,Naranjo Amanecer
34287,Estrella Luminosa
34289,Entre Bosques
34290,Puesta Del Sol
34291,Bannen Bajo
34292,Villa El Estanque
34293,Sotomayor Al Cerro Ii
34294,Roble Alto
34295,Lord Cochrane
34296,Mi Mundo De Dulzura
34297,Las Cuncunitas
34299,Manitos Pintadas
34300,Caminito De Colores
34301,Florcita Silvestre
34302,Burbujitas Del Mar
34304,Rincon De Luz
34305,Pasitos Del Futuro
34306,Gotitas De Mar
34312,Retoños De La Paz
34313,Lomitas
34314,Pepita De Oro
34315,Estrellita De Mar
34316,Michaihue Alto
34318,Achnu San Pedro Evangelista
34321,San Pedro De La Costa
34322,Padre Hurtado
34323,Mis Primeros Pasos
34324,Boca Bio Bio Sur
34325,Ji Candelaria
34326,Villa Galvarino
34327,Los Escritores
34328,Nahuelbuta
34329,Lo Pacheco
34330,Sc Y Ji Cordillera
34331,Tres Rosas
34332,Parcelas Cabrera
34333,Malal
34335,La Gloria
25982,Centro Educacional De Adultos Padre Alberto Hurtado
25983,Escuela De Parvulos Teresita
25984,Colegio Dreyse Belser
25993,Escuela Esp. San Juan De Dios
25994,Escuela Esp. Pablo Neruda De La Florida
26330,Esc. Esp. Peumayen De Maipu N°2
34336,Patricio Lynch
34337,Lucerito
34338,Los Sansanitos
34339,Arcoiris De Amor
34340,Arenita
34341,Mis Estrellitas
34342,Leonor Mascayano
34343,Mis Dulces Angelitos
34344,San Francisco
34345,Monte Redondo
34370,Caminito De Estrellas
34371,Centenario
34372,El Molino
34373,Los Pecesitos
34374,Alondra
34375,Cabo Aroca
34388,Floresta
34390,El Puente
34391,Pasitos De Leufu
34392,Rincon De Luz
34393,Mi Pequeño Rincon
34394,Los Filtros Semillitas De Amor
34395,Fardelita Blanca Isla Mocha
34397,Rayito De Sol
34398,Olitas De Amor
34400,Eduardo Frei Montalva
34402,Estrellita De Mar
34403,Nueva Esperanza
34405,Carampangue
34406,Los Arrayanes
34407,Los Castaños
34408,Los Pinos
34409,Jardin Infantil Laraquete
34410,Jardin Punta Lavapie
34411,Jardin Infantil Fresia
34412,Villa El Bosque
34413,Yani-Felipe Cunillos Sigal
25979,Ciudad Bebe Escuela De Parv.
25995,Centro Politécnico Carlos Condell de La Cisterna
34433,Los Cariñositos
34434,Manitos De Amor
34435,Gotitas De Amor
34436,Las Ardillitas
26046,Colegio  Manquecura Ciudad De Los Valles
26047,Escuela De Parv. Pin Pon
35489,Even Ezer
26048,Colegio De Adultos Alfred Nobel El Bosque
26050,Escuela De Parv. Tia Lorena
26051,Escuela De Parv. El Castillo
26053,Colegio Atenas
26054,Colegio De Adultos Instituto Rogeriano
26057,Escuela De Parvulos N°2097 Los Enanitos
26058,Escuela De Parv. Anakena
26062,Colegio De Ad. San Javier De San Miguel
34437,Miguitas De Ternura
34438,Mi Pequeño Reino
34439,Achnu San Jose De Colico
34440,Achnu Miraflores
34441,Los Niños Del Cerro La Perdiz
34442,Cerro Verde-Rayito De Sol
34443,Sc Y Ji Villa Parque Forestal
34444,Plegarias
34447,Mi Mundo Magico
34448,Ojitos De Luna
34449,Caminito De Los Sueños
34450,Mi Mundo Feliz
34451,Rayen Antu
34452,Pinito De Colores
34453,Mi Refugio Feliz
34454,Capullito De Ternura
34455,Creando Sonrisas
34456,Las Hormiguitas
34464,La Araucana
34465,Cau-Cura
34466,Pichi Kuyen
34675,Culenco
34467,Rayen Kimun
34468,Abkelay Kimun
34469,Pichi Ayen
34470,Peumahue
34472,Peuman Pu Pichiqueche-Tranaque
34473,Presidente Kennedy
34474,Renacer
34475,21 De Mayo
34476,El Principito
34478,Los Cariñositos
26045,Colegio San Pedro Valle Grande
34479,La Casita De Mis Sueños
34481,El Horizonte
34482,Mi Gran Mundo
34483,Sala Cuna Universitaria
34484,Los Liceos Trememm
34485,Kimeltu
34486,Angelitos Traviesos
34487,Isla Del Laja
34488,Rinconcito De Amor
34489,Mi Linda Granja
34490,El Nogal
34491,El Peral
34493,Villa Las Tranqueras
34495,Villa Los Rios
34496,Isla Del Tesoro
34497,Villa Genesis
34498,Villa Las Americas
34499,San Carlos Puren-El Fuertecito
34500,Basilio Muñoz-Pequeños Soñador
26151,Escuela Esp. Activacion De La Inteligencia Se
26152,Escuela Basica San Pedro Apostol De Paine
26157,Liceo Municipal De Batuco
34501,Pasito Seguro
34502,Pata Gallina
34503,La Perlita
34532,Lautaro
34533,Lucy Kojchen
34534,La Cruz
34535,Los Enanitos
34536,Piecesitos De Ayun
34537,Rihue-Semillitas
34538,Espiga De Oro Ii
34539,Semillitas Del Futuro
34540,Espumita
34541,Sonrisa De Angeles
34542,Manitos Magicas
34543,Presidenta Michelle Bachelet
34545,Las Abejitas
34546,Santa Victoria
34547,Las Campanitas Rinconada
34548,Juan Wesley
34549,Mi Pequeño Mundo
34550,Mis Primeros Pasos
34551,Ronda De Niños Y Niñas
34552,Campanita
34553,Mis Primeros Pasos
34554,Rinconcito De Amor
34528,Mirador Bio Bio Sur Ii
26155,Colegio Dunalastair
34555,Pequeños Genios
34556,Los Cipreces
34557,La Esperanza
34559,Rayitos De Sol
34560,Rayito De Luz
34562,Dientecitos De Leche
34563,Los Tesoritos
34564,Ralco Lepoy
34565,Jardin Etnico Callaqui
34566,Copito De Nieve
26224,Escuela Esp. Cantos Nuevos
26225,Colegio De Adultos Rocket
26226,Escuela De Parv. Armonia
26227,Escuela Esp. Arca De Los Niños
26228,Escuela Bas. Echaurren N° 2
26230,Escuela Esp. Sol Naciente
26231,Escuela Esp. Alegria De Niños
26235,Escuela Basica Particular Paicavi De Lampa
26236,Escuela Esp. Diversidad
26237,Escuela Especial Agora
26411,Colegio Nova Terra
26238,Colegio Del Verbo Divino De Chicureo
26240,Escuela Especial Semillitas De El Bosque
26241,Escuela Esp. San Clemente De Huechuraba
26242,Escuela Esp. Cantares
26243,Escuela Esp. San Carlos De Melipilla
26244,Escuela Bas. San Esteban De Melipilla
26487,Escuela Especial Pirque
34567,Kupulwe-Trapa Trapa
34568,Quiñelon
34569,Ralco Lepoy
34570,Quepuca Interior
34571,Kimche-El Barco
34572,Caiñicu Ñiberitun
34573,Pitril Ii
34574,Malla Malla Newen Mapu
34602,Los Girasoles
34603,Rinconcito Encantado
34604,Mis Primeros Pasitos
34605,Casita Del Sol
34606,Roblin
34607,Mi Primera Estacion
34609,Tejitas
34610,Maria Ines Fuller
34612,Castillito Esperanza
34615,Brisas Del Volcan
34616,Pasitos Al Futuro
34617,Mis Primeros Sueños
34618,Semillitas
34619,Comunicacional-Gendarmeria
34620,Los Duendecitos
34613,Sala Cuna y Jardín Infantil Buen Pastor Chillán
34621,Mis Pequeños Corazones
34622,Mis Angelitos
34623,Infancia Feliz
34624,Mis Cariñositos
34626,Mis Pequeños Duendecitos
34627,Mis Primeros Pasos
34629,La Ranita
34630,La Achira-San Jose
34631,Las Maripositas
34632,Vegas De Itata
34633,Comunicacional-Rural
34634,Ilusiones De Niño
34635,Semillas Del Porvenir
34636,Estacion De Ternura
34637,Montaña De Esperanza
34638,Campanita
34640,Padre Hurtado
34641,Villa Los Naranjos
34643,Rios Del Sur
34644,Rucapequen
34645,Las Manitos
34646,Happy Day
34647,Jardin Eduardo Frei
34648,Llollinco
34650,Tia Edith Jans
34651,Concejal Emilio Martinez
34652,Ilusiones
34653,Capilla Norte-El Aromito
34654,Parque San Andres
26275,Escuela Especial Kitari
26276,Escuela Esp. Niño Jesus De San Joaquin
34655,Capilla Sur-Las Cuncunitas
34657,Pedregal
34658,Rinconada Diguillin
34659,Mis Primeros Pasos
34660,El Rincon
34661,Hualte
34662,Quitripin
34663,Talhuar
34664,San Jose
34665,Reloca
34666,Las Chinitas
34667,Espiguita
34668,Trencito
34669,Las Estrellitas
34670,Las Cuncunitas
34671,Jardin Infantil Papelucho
34672,Pasitos
34676,Agua De La Gloria
34679,El Refugio
26278,Colegio Arista Vitae
34680,Capullo De Rosa
34681,Pulgarcito
34682,Campanita
34683,Valle Del Sol
34684,Caricias De Bebe
1756,Colegio Claudio Matte
34685,Cariñositos Del Portal
34686,Rayito De Amor
34688,Liucura Bajo
34689,Semillitas De Amor
34691,Antu Choyun
34692,Veguitas
34693,Capullitos De Ranquil
34792,La Union
34694,Nueva Aldea-Trencito De Nueva
34695,Batuco
34696,Caperucita Roja
34697,Violeta Parra
34699,Rayitos De Luz
34700,Trencito Magigo
26399,Colegio Pumahue Chicureo
26404,Centro Educ De Ad Sta Teresita De Padre Hurta
26406,Escuela Especial N° 2278 Nuestras Huellas
26407,Escuela Esp Santa Ines De La Paz
26408,Esc.Especial Nº 2279 San Expedito De Lampa
26409,Escuela Especial Peque Sol
26410,Escuela Especial Vivan Los Niños
26412,Escuela De Parvulos Fantasias
26414,Escuela Especial Nº 168 Naju
26415,Escuela Especial Conguillio
26416,Colegio Premilitar Capitan Ignacio Carrera Pinto
26417,Escuela De Parvulos N°160 Manitos Traviesas
26497,Escuela Especial Mis Angelitos
34701,Rayito De Luna
34719,Peuchen
34702,Burbujitas De Ternura
34703,Gotitas De Rio
34704,El Manzanito
34705,Las Juntas-Semillitas De Oro
34707,Villa Los Andes Cachapoal
34708,Villa Los Poetas
34709,Arco Iris
34711,Frutillita
34712,Aromito
34713,Rayito De Sol
34714,Quiriquina
34715,Pulgarcito
34710,Trabuncura-Bosquecito De Pinos
35770,Jardin Renacer
34716,Los Enanitos
34717,Dadinco
34720,Semillitas
34721,Arcoiris
34722,Campanita
34724,Angelitos De Amor
34725,Cuncunita
34726,Mundo De Amor
34727,Parque Estadio
34728,Pinocho
34729,Capullito
34731,Las Abejitas
34732,La Gotita
34733,Lucerito
287,Liceo Domingo Herrera Rivera
34734,Los Peques De Lanin
34735,Las Estrellitas
34736,Chinkowe
34738,Nazareth
34739,Trencito
34741,Universidad Autonoma
34742,Boyeco
34743,Aillan Marillan
34744,Rio Penitente
34745,Los Castanos
34746,Pequenos Creadores
34747,Los Sembradores
34748,Los Organilleros
34749,Nielol
34750,Sergio Gajardo
34751,Compartiendo Suenos
34752,Volcan Lascar
34753,Los Fisicos
34755,Los Sopranos
34764,Vista Verde
34765,Quinto Centenario
34766,Pichicautin
34767,Pmi Aprendiendo A Vivir
26454,Colegio Santiago Emprendedores
26455,Escuela Especial San Lucas Del Paico
26456,Escuela Especial Santa Amelia
26457,Escuela Especial Mi Mundo En Palabras
26459,Escuela Especial Anchimallen
26460,Escuela Basica Jose Maria De La Cruz
34769,Pmi Joyas Preciosas
34770,Pmi Kokiyen
34772,Coralito
34773,Oasis De Maria
34774,Lomas De Labranza
34775,J.I.S.C. Pewma Rayen
34776,Pmi Relmu
34777,Los Pollitos
34778,Sala Cuna Mis Primeros Pasos
34779,Conejito Blanco
34780,Gotitas De Amor
34781,Los Rieles
34782,Imay
34783,Pmi Nueva Vida
34784,Pmi Sembrando Concocimiento
34786,Pmi Monte Sinain
34787,Pmi Antu Rayen
34788,Pmi Estrellitas De Rucatraro
34789,Los Pecesitos
34790,Piececitos Del Sur
34793,Rayitos De Alegria
34794,Comenzando A Aprender
34795,Sala Cuna Paso A Pasito
34796,Los Maderos
34797,Pmi Kimrakizuam Los Lingues
34798,Ji Y Sc Mi Pequeño Mundo
34800,Cumbres Magicas
34801,Ceci El Rosal
34802,Pu Wanguelen
34803,Sala Cuna Reigolil
34805,Epeukura
34806,We Kimun
34807,Quinenahuin
34808,Los Retonitos
34809,Rukakantun
34810,Raimapu
34811,Ayeleen
34812,We Folil
34813,Sala Cuna El Bosque
34814,Dollinco
34815,Pmi Pichi Achawual
34816,Carita De Luna
34817,Ceci Quepe Pelales
34819,Ceci Chucauco
31006,Colegio Las Gaviotas
31008,Escuela De Lenguaje Pequeñas Voces
31009,Escuela De Lenguaje Alonqueo
31011,Ceia San Sebastian
31012,Instituto Chile Asia Pacifico
31013,Escuela De Lenguaje Las Letras
31015,Escuela De Lenguaje Altue
31016,Colegio Ecologico San Felipe
31017,Escuela Particular Rural Juan Pablo Segundo
31018,Jardin Infantil Blancanieves Ii
31165,Escuela Especial Huepil
34822,We Kimeltun
34823,Rayito De Sol
34824,Aillinco
34825,La Piedra
34826,Pmi Dame Tu Mano Para Crecer
34827,Kechu Lof Ceci
34828,Pmi We Rayen Huampomallin
34829,Pmi Folil Mapu De Nilpe
34830,Rayito De Sol
33228,Años Felices
34831,Sala Cuna Arco Iris
34832,Ayelen
34833,Pasitos Felices
34837,We Trepentuin
34838,Rayen Mahuida
34839,Las Avellanitas
34840,Sala Cuna Liceo Politecnico
34841,Los Copihuitos
34842,Irene Frei
34843,Nayen Kimun
34844,Los Brotecitos
34845,Rayito De Luz
34846,Vill Yalu
34847,Ceci Rayen Mahuida
34848,Pmi Las Abejitas Del Escudo
34851,Muco Choreo
34853,Blanco Lepin
34854,Pimpollito
34855,Gotitas De Amor
34856,Color Esperanza
34857,Corazon Contento
34858,Ceci We Kimun
34859,Pewen
34860,Ceci Cumcumllaque
34861,Capullitos
34862,Copihuito
34863,Tane Ruka
34864,Sala Cuna Golondrinas
34865,El Esfuerzo
34867,Meli Rewe Kayupul
34868,Pmi Brotecitos De Guindos
34869,Jardin Infantil Antu Newen
34870,Ceci Entre Rios
34871,Jardin Infantil Dulces Pasos
34874,Kimpelu
34875,We-Kimen
34876,We Rayen - Magisterio
31054,Colegio El Labrador
31056,Escuela Especial Santa Ana
31060,Escuela  De  Parvulos Corazon De Leon
31061,Escuela De Parvulos San Jose School
31063,Escuela Especial Piececitos De Niños
31064,Colegio Alborada De Lampa
2331,Centro Educ. Requegua
31066,Colegio Los Robles De Los Libertadores
36048,Gualmapu
34877,We Rayen Dehuepille
34878,Emanuel
34879,Sala Cuna Pulmahue
34880,Gotita De Amor
34881,Sala Cuna Aliwen
34882,Rucaukantun
34884,Anun Rayen
34885,Pichi Keche
34886,We Kintun
34887,Los Volcanes
34888,Trapelacucha
34889,Arcoiris
34890,Manitos Pintadas
34891,Pasitos Con Amor
34892,We Newen
34893,Lucerito De Amor
34894,Primeros Pasos
34895,Vtf Manantiales
34896,Jardin Infantil Pilmaiquen
34898,Jardin Infantil Los Alerces
34899,Jardin Infantil Metrenco
34900,Angel De Mi Guarda-Magisterio
34901,Alun Mawun
34904,Jardin Infantil Cunco Chico
34905,Los Ositos
